timestamp,open,high,low,close,volume
1753177500000,25058.5,25071.05,25054.95,25064.9,0
1753242300000,25139.35,25149.85,25105.05,25113.75,0
1753243200000,25114.35,25127.4,25094.55,25096.9,0
1753244100000,25097.55,25120.4,25085.5,25116.9,0
1753245000000,25117.1,25119.7,25090.85,25109.3,0
1753245900000,25108.95,25112.5,25095.95,25108.4,0
1753246800000,25109.05,25116.7,25097.8,25114.65,0
1753247700000,25115.25,25132.05,25111.25,25122.45,0
1753248600000,25122.15,25142.3,25121.5,25127.85,0
1753249500000,25128.05,25138.1,25102.8,25125.05,0
1753250400000,25124.4,25130.45,25117.25,25125.25,0
1753251300000,25125.2,25137.5,25123.5,25135.3,0
1753252200000,25135.65,25163.05,25130.55,25151.85,0
1753253100000,25150.95,25176.65,25150.4,25173.65,0
1753254000000,25173.5,25188.55,25165.8,25172.45,0
1753254900000,25172.1,25176.4,25164.05,25168.85,0
1753255800000,25168.55,25183.05,25158.65,25159.2,0
1753256700000,25159.6,25172.2,25139.95,25167.05,0
1753257600000,25167.1,25182,25166.5,25169.95,0
1753258500000,25170.4,25196.3,25169.25,25191.6,0
1753259400000,25192.15,25208.45,25182.65,25208.45,0
1753260300000,25208.15,25219.05,25192.15,25195.4,0
1753261200000,25194.05,25212.7,25192,25210.4,0
1753262100000,25210.5,25216.55,25203.05,25212.55,0
1753263000000,25213.4,25233.5,25213.2,25229.35,0
1753263900000,25229.35,25230.5,25205.8,25209.2,0
1753328700000,25243.3,25246.25,25183.35,25188.65,0
1753329600000,25188.8,25196.45,25178.9,25187.15,0
1753330500000,25187.85,25195.9,25164.25,25175.75,0
1753331400000,25175.3,25175.7,25155.15,25158.45,0
1753332300000,25158.55,25175.25,25154.4,25171.95,0
1753333200000,25171.55,25182.9,25161.75,25169.05,0
1753334100000,25168.75,25174.85,25163,25166.9,0
1753335000000,25166.35,25169.6,25146.85,25148.45,0
1753335900000,25147.95,25148.7,25101.6,25112.65,0
1753336800000,25113.25,25116.5,25089.65,25099.05,0
1753337700000,25099.65,25114.6,25067.1,25072.3,0
1753338600000,25072.8,25072.8,25018.7,25049.45,0
1753339500000,25049.6,25078.2,25047.25,25078.05,0
1753340400000,25077.5,25091.2,25068.35,25078,0
1753341300000,25078.7,25088.5,25040.8,25040.8,0
1753342200000,25041.85,25070.85,25030.65,25066.2,0
1753343100000,25066.1,25067.7,25050.45,25058.85,0
1753344000000,25059.55,25081.1,25051.5,25077.05,0
1753344900000,25077.1,25101.6,25053.85,25068.6,0
1753345800000,25068.4,25101.2,25063.3,25091.35,0
1753346700000,25091,25103.25,25072.4,25077.2,0
1753347600000,25077.05,25093,25068.5,25074.45,0
1753348500000,25074.75,25077.05,25047.65,25049.05,0
1753349400000,25049.45,25071.05,25046.9,25069,0
1753350300000,25068.8,25069.6,25046.3,25051.9,0
1753415100000,25010.35,25010.35,24907.45,24990.85,0
1753416000000,24991.55,24993.85,24924.6,24926.35,0
1753416900000,24926.6,24946.85,24912.7,24928.55,0
1753417800000,24928.85,24940.75,24903.15,24903.15,0
1753418700000,24903.2,24903.3,24863.45,24870.65,0
1753419600000,24870.45,24875.2,24844.45,24873.5,0
1753420500000,24872.35,24880.2,24859.7,24870.25,0
1753421400000,24870.6,24891.6,24861.35,24868.5,0
1753422300000,24868.9,24889.45,24854.8,24883.05,0
1753423200000,24882.75,24916.85,24855.85,24865.45,0
1753424100000,24865,24865.5,24830.85,24846.55,0
1753425000000,24846.4,24848.25,24833.1,24844.15,0
1753425900000,24844.4,24846.05,24811.65,24828.35,0
1753426800000,24828.15,24886.6,24827.8,24864.7,0
1753427700000,24865.25,24875.6,24852.35,24855.9,0
1753428600000,24855.6,24868.5,24847.35,24857.55,0
1753429500000,24857.55,24872.85,24847.85,24856.35,0
1753430400000,24856.3,24864.4,24806.35,24863.3,0
1753431300000,24863.35,24880.05,24857.05,24874.4,0
1753432200000,24873.35,24879.85,24835.9,24839.35,0
1753433100000,24839.15,24854.35,24813.85,24835.8,0
1753434000000,24831.8,24848.3,24825.25,24832.15,0
1753434900000,24832.3,24836.9,24818.15,24833.95,0
1753435800000,24833.7,24849,24808.4,24844.4,0
1753436700000,24844.4,24845.4,24823.05,24832.2,0
