Time,EMA_9,EMA_21,RSI,ATR_14,Crossover_Type,Trade_Taken,Condition_Failed
2024-04-24T04:00:00.000Z,0,0,60.22,29.61092377319289,BULLISH,"NO","ANALYZING..."
2024-04-24T04:15:00.000Z,0,0,63.83,29.92442921796483,BULLISH,"NO","ANALYZING..."
2024-04-24T04:15:00.000Z,0,0,63.83,29.92442921796483,BULLISH,"NO","ANALYZING..."
2024-04-24T04:30:00.000Z,0,0,63.85,28.901255702396067,BULLISH,"NO","ANALYZING..."
2024-04-24T04:30:00.000Z,0,0,63.85,28.901255702396067,BULLISH,"NO","ANALYZING..."
2024-04-24T04:45:00.000Z,0,0,67.93,28.708308866510684,BULLISH,"NO","ANALYZING..."
2024-04-24T04:45:00.000Z,0,0,67.93,28.708308866510684,BULLISH,"NO","ANALYZING..."
2024-04-24T05:00:00.000Z,0,0,70.28,28.211286804617064,BULLISH,"NO","ANALYZING..."
2024-04-24T05:00:00.000Z,0,0,70.28,28.211286804617064,BULLISH,"NO","ANALYZING..."
2024-04-24T05:15:00.000Z,0,0,67.79,27.37119489000161,BULLISH,"NO","ANALYZING..."
2024-04-24T05:15:00.000Z,0,0,67.79,27.37119489000161,BULLISH,"NO","ANALYZING..."
2024-04-24T05:30:00.000Z,0,0,65.36,26.223252397858587,BULLISH,"NO","ANALYZING..."
2024-04-24T05:30:00.000Z,0,0,65.36,26.223252397858587,BULLISH,"NO","ANALYZING..."
2024-04-24T05:45:00.000Z,0,0,65.85,25.632305798011338,BULLISH,"NO","ANALYZING..."
2024-04-24T05:45:00.000Z,0,0,65.85,25.632305798011338,BULLISH,"NO","ANALYZING..."
2024-04-24T06:00:00.000Z,0,0,62.21,24.8014268124391,BULLISH,"NO","ANALYZING..."
2024-04-24T06:00:00.000Z,0,0,62.21,24.8014268124391,BULLISH,"NO","ANALYZING..."
2024-04-24T06:15:00.000Z,0,0,63.12,24.429896325836463,BULLISH,"NO","ANALYZING..."
2024-04-24T06:15:00.000Z,0,0,63.12,24.429896325836463,BULLISH,"NO","ANALYZING..."
2024-04-24T06:30:00.000Z,0,0,64.02,23.624189445419677,BULLISH,"NO","ANALYZING..."
2024-04-24T06:30:00.000Z,0,0,64.02,23.624189445419677,BULLISH,"NO","ANALYZING..."
2024-04-24T06:45:00.000Z,0,0,63.26,22.583175913603935,BULLISH,"NO","ANALYZING..."
2024-04-24T06:45:00.000Z,0,0,63.26,22.583175913603935,BULLISH,"NO","ANALYZING..."
2024-04-24T07:00:00.000Z,0,0,62.34,21.770091919775133,BULLISH,"NO","ANALYZING..."
2024-04-24T07:00:00.000Z,0,0,62.34,21.770091919775133,BULLISH,"NO","ANALYZING..."
2024-04-24T07:15:00.000Z,0,0,57.41,21.229371068362674,BULLISH,"NO","ANALYZING..."
2024-04-24T07:15:00.000Z,0,0,57.41,21.229371068362674,BULLISH,"NO","ANALYZING..."
2024-04-24T07:45:00.000Z,0,0,58.55,20.59879444159833,BULLISH,"NO","ANALYZING..."
2024-04-24T07:45:00.000Z,0,0,58.55,20.59879444159833,BULLISH,"NO","ANALYZING..."
2024-04-24T08:00:00.000Z,0,0,57.76,20.073880552912733,BULLISH,"NO","ANALYZING..."
2024-04-24T08:00:00.000Z,0,0,57.76,20.073880552912733,BULLISH,"NO","ANALYZING..."
2024-04-24T08:15:00.000Z,0,0,57.6,19.579317656276213,BULLISH,"NO","ANALYZING..."
2024-04-24T08:15:00.000Z,0,0,57.6,19.579317656276213,BULLISH,"NO","ANALYZING..."
2024-04-24T08:30:00.000Z,0,0,58.65,19.255794966542407,BULLISH,"NO","ANALYZING..."
2024-04-24T08:30:00.000Z,0,0,58.65,19.255794966542407,BULLISH,"NO","ANALYZING..."
2024-04-24T08:45:00.000Z,0,0,49.82,19.508952468932442,BULLISH,"NO","ANALYZING..."
2024-04-24T09:00:00.000Z,0,0,38.81,21.68331300686563,BULLISH,"NO","ANALYZING..."
2024-04-24T09:00:00.000Z,0,0,38.81,21.68331300686563,BULLISH,"NO","ANALYZING..."
2024-04-24T09:00:00.000Z,0,0,38.81,21.68331300686563,BULLISH,"NO","ANALYZING..."
2024-04-24T09:15:00.000Z,0,0,43.43,21.438076363518086,BULLISH,"NO","ANALYZING..."
2024-04-24T09:15:00.000Z,0,0,43.43,21.438076363518086,BULLISH,"NO","ANALYZING..."
2024-04-24T09:15:00.000Z,0,0,43.43,21.438076363518086,BULLISH,"NO","ANALYZING..."
2024-04-24T09:30:00.000Z,0,0,40.1,21.98535662326669,BULLISH,"NO","ANALYZING..."
2024-04-24T09:30:00.000Z,0,0,40.1,21.98535662326669,BULLISH,"NO","ANALYZING..."
2024-04-24T09:30:00.000Z,0,0,40.1,21.98535662326669,BULLISH,"NO","ANALYZING..."
2024-04-24T09:45:00.000Z,0,0,44.61,21.689974007319226,BULLISH,"NO","ANALYZING..."
2024-04-24T09:45:00.000Z,0,0,44.61,21.689974007319226,BULLISH,"NO","ANALYZING..."
2024-04-24T09:45:00.000Z,0,0,44.61,21.689974007319226,BULLISH,"NO","ANALYZING..."
2024-04-25T03:45:00.000Z,0,0,28.52,27.779975863939335,BULLISH,"NO","ANALYZING..."
2024-04-25T03:45:00.000Z,0,0,28.52,27.779975863939335,BULLISH,"NO","ANALYZING..."
2024-04-25T04:00:00.000Z,0,0,44.16,30.17426330222933,BULLISH,"NO","ANALYZING..."
2024-04-25T04:00:00.000Z,0,0,44.16,30.17426330222933,BULLISH,"NO","ANALYZING..."
2024-04-25T04:15:00.000Z,0,0,46.43,30.890387352070146,BULLISH,"NO","ANALYZING..."
2024-04-25T04:30:00.000Z,0,0,57.66,32.98393111263662,BULLISH,"NO","ANALYZING..."
2024-04-25T04:30:00.000Z,0,0,57.66,32.98393111263662,BULLISH,"NO","ANALYZING..."
2024-04-25T04:30:00.000Z,0,0,57.66,32.98393111263662,BULLISH,"NO","ANALYZING..."
2024-04-25T04:45:00.000Z,0,0,54.99,33.20293603316252,BULLISH,"NO","ANALYZING..."
2024-04-25T04:45:00.000Z,0,0,54.99,33.20293603316252,BULLISH,"NO","ANALYZING..."
2024-04-25T04:45:00.000Z,0,0,54.99,33.20293603316252,BULLISH,"NO","ANALYZING..."
2024-04-25T05:00:00.000Z,0,0,51.32,33.27058345936504,BULLISH,"NO","ANALYZING..."
2024-04-25T05:00:00.000Z,0,0,51.32,33.27058345936504,BULLISH,"NO","ANALYZING..."
2024-04-25T05:00:00.000Z,0,0,51.32,33.27058345936504,BULLISH,"NO","ANALYZING..."
2024-04-25T05:15:00.000Z,0,0,40.76,37.78697035512468,BULLISH,"NO","ANALYZING..."
2024-04-25T05:15:00.000Z,0,0,40.76,37.78697035512468,BULLISH,"NO","ANALYZING..."
2024-04-25T05:15:00.000Z,0,0,40.76,37.78697035512468,BULLISH,"NO","ANALYZING..."
2024-04-25T05:30:00.000Z,0,0,52.14,41.15932961547292,BULLISH,"NO","ANALYZING..."
2024-04-25T05:30:00.000Z,0,0,52.14,41.15932961547292,BULLISH,"NO","ANALYZING..."
2024-04-25T05:30:00.000Z,0,0,52.14,41.15932961547292,BULLISH,"NO","ANALYZING..."
2024-04-25T05:45:00.000Z,0,0,48.58,42.05509178579607,BULLISH,"NO","ANALYZING..."
2024-04-25T05:45:00.000Z,0,0,48.58,42.05509178579607,BULLISH,"NO","ANALYZING..."
2024-04-25T05:45:00.000Z,0,0,48.58,42.05509178579607,BULLISH,"NO","ANALYZING..."
2024-04-25T06:00:00.000Z,0,0,49.25,40.62972808681054,BULLISH,"NO","ANALYZING..."
2024-04-25T06:00:00.000Z,0,0,49.25,40.62972808681054,BULLISH,"NO","ANALYZING..."
2024-04-25T06:00:00.000Z,0,0,49.25,40.62972808681054,BULLISH,"NO","ANALYZING..."
2024-04-25T06:15:00.000Z,0,0,47.36,38.99903322346714,BULLISH,"NO","ANALYZING..."
2024-04-25T06:15:00.000Z,0,0,47.36,38.99903322346714,BULLISH,"NO","ANALYZING..."
2024-04-25T06:15:00.000Z,0,0,47.36,38.99903322346714,BULLISH,"NO","ANALYZING..."
2024-04-25T06:30:00.000Z,0,0,46.67,37.60981656464801,BULLISH,"NO","ANALYZING..."
2024-04-25T06:30:00.000Z,0,0,46.67,37.60981656464801,BULLISH,"NO","ANALYZING..."
2024-04-25T06:30:00.000Z,0,0,46.67,37.60981656464801,BULLISH,"NO","ANALYZING..."
2024-04-25T06:45:00.000Z,0,0,47.92,37.069829667173096,BULLISH,"NO","ANALYZING..."
2024-04-25T06:45:00.000Z,0,0,47.92,37.069829667173096,BULLISH,"NO","ANALYZING..."
2024-04-25T06:45:00.000Z,0,0,47.92,37.069829667173096,BULLISH,"NO","ANALYZING..."
2024-04-25T07:00:00.000Z,0,0,46.7,35.67555611951782,BULLISH,"NO","ANALYZING..."
2024-04-25T07:00:00.000Z,0,0,46.7,35.67555611951782,BULLISH,"NO","ANALYZING..."
2024-04-25T07:00:00.000Z,0,0,46.7,35.67555611951782,BULLISH,"NO","ANALYZING..."
2024-04-25T07:15:00.000Z,0,0,51.79,36.93801639669502,BULLISH,"NO","ANALYZING..."
2024-04-25T07:15:00.000Z,0,0,51.79,36.93801639669502,BULLISH,"NO","ANALYZING..."
2024-04-25T07:15:00.000Z,0,0,51.79,36.93801639669502,BULLISH,"NO","ANALYZING..."
2024-04-25T07:30:00.000Z,0,0,56.59,37.778158082645426,BULLISH,"NO","ANALYZING..."
2024-04-25T07:30:00.000Z,0,0,56.59,37.778158082645426,BULLISH,"NO","ANALYZING..."
2024-04-25T07:30:00.000Z,0,0,56.59,37.778158082645426,BULLISH,"NO","ANALYZING..."
2024-04-25T07:45:00.000Z,0,0,56.63,36.876146791028,BULLISH,"NO","ANALYZING..."
2024-04-25T07:45:00.000Z,0,0,56.63,36.876146791028,BULLISH,"NO","ANALYZING..."
2024-04-25T07:45:00.000Z,0,0,56.63,36.876146791028,BULLISH,"NO","ANALYZING..."
2024-04-25T08:00:00.000Z,0,0,61.79,38.33142202024028,BULLISH,"NO","ANALYZING..."
2024-04-25T08:00:00.000Z,0,0,61.79,38.33142202024028,BULLISH,"NO","ANALYZING..."
2024-04-25T08:00:00.000Z,0,0,61.79,38.33142202024028,BULLISH,"NO","ANALYZING..."
2024-04-25T08:15:00.000Z,0,0,63.34,38.72917759022322,BULLISH,"NO","ANALYZING..."
2024-04-25T08:15:00.000Z,0,0,63.34,38.72917759022322,BULLISH,"NO","ANALYZING..."
2024-04-25T08:30:00.000Z,0,0,72.09,43.619950619493046,BULLISH,"NO","ANALYZING..."
2024-04-25T08:30:00.000Z,0,0,72.09,43.619950619493046,BULLISH,"NO","ANALYZING..."
2024-04-25T08:45:00.000Z,0,0,73.35,43.0506684323865,BULLISH,"NO","ANALYZING..."
2024-04-25T08:45:00.000Z,0,0,73.35,43.0506684323865,BULLISH,"NO","ANALYZING..."
2024-04-25T09:00:00.000Z,0,0,74.13,43.714906401501906,BULLISH,"NO","ANALYZING..."
2024-04-25T09:00:00.000Z,0,0,74.13,43.714906401501906,BULLISH,"NO","ANALYZING..."
2024-04-25T09:15:00.000Z,0,0,72.99,42.620984515680185,BULLISH,"NO","ANALYZING..."
2024-04-25T09:15:00.000Z,0,0,72.99,42.620984515680185,BULLISH,"NO","ANALYZING..."
2024-04-25T09:30:00.000Z,0,0,66.56,41.6659141931316,BULLISH,"NO","ANALYZING..."
2024-04-25T09:30:00.000Z,0,0,66.56,41.6659141931316,BULLISH,"NO","ANALYZING..."
2024-04-25T09:45:00.000Z,0,0,64.03,40.59692032219342,BULLISH,"NO","ANALYZING..."
2024-04-25T09:45:00.000Z,0,0,64.03,40.59692032219342,BULLISH,"NO","ANALYZING..."
2024-04-26T03:45:00.000Z,0,0,69.22,42.06499744203685,BULLISH,"NO","ANALYZING..."
2024-04-26T03:45:00.000Z,0,0,69.22,42.06499744203685,BULLISH,"NO","ANALYZING..."
2024-04-26T04:00:00.000Z,0,0,66.59,41.385354767605854,BULLISH,"NO","ANALYZING..."
2024-04-26T04:00:00.000Z,0,0,66.59,41.385354767605854,BULLISH,"NO","ANALYZING..."
2024-04-26T04:15:00.000Z,0,0,64.53,41.01140085563411,BULLISH,"NO","ANALYZING..."
2024-04-26T04:15:00.000Z,0,0,64.53,41.01140085563411,BULLISH,"NO","ANALYZING..."
2024-04-26T04:30:00.000Z,0,0,55.14,43.01415793737473,BULLISH,"NO","ANALYZING..."
2024-04-26T04:30:00.000Z,0,0,55.14,43.01415793737473,BULLISH,"NO","ANALYZING..."
2024-04-26T04:45:00.000Z,0,0,53.19,43.37028951327654,BULLISH,"NO","ANALYZING..."
2024-04-26T05:00:00.000Z,0,0,54.45,42.011697405185515,BULLISH,"NO","ANALYZING..."
2024-04-26T05:15:00.000Z,0,0,56.82,40.58943330481528,BULLISH,"NO","ANALYZING..."
2024-04-26T05:15:00.000Z,0,0,56.82,40.58943330481528,BULLISH,"NO","ANALYZING..."
2024-04-26T05:30:00.000Z,0,0,50.31,40.6151880687571,BULLISH,"NO","ANALYZING..."
2024-04-26T05:45:00.000Z,0,0,53.45,39.63910320670307,BULLISH,"NO","ANALYZING..."
2024-04-26T06:00:00.000Z,0,0,54.84,38.0434529776528,BULLISH,"NO","ANALYZING..."
2024-04-26T06:15:00.000Z,0,0,51.15,37.63320633639183,BULLISH,"NO","ANALYZING..."
2024-04-26T06:15:00.000Z,0,0,51.15,37.63320633639183,BULLISH,"NO","ANALYZING..."
2024-04-26T06:15:00.000Z,0,0,51.15,37.63320633639183,BULLISH,"NO","ANALYZING..."
2024-04-26T06:30:00.000Z,0,0,51.28,36.72012016950659,BULLISH,"NO","ANALYZING..."
2024-04-26T06:30:00.000Z,0,0,51.28,36.72012016950659,BULLISH,"NO","ANALYZING..."
2024-04-26T06:30:00.000Z,0,0,51.28,36.72012016950659,BULLISH,"NO","ANALYZING..."
2024-04-26T06:45:00.000Z,0,0,49.69,35.211540157399135,BULLISH,"NO","ANALYZING..."
2024-04-26T06:45:00.000Z,0,0,49.69,35.211540157399135,BULLISH,"NO","ANALYZING..."
2024-04-26T06:45:00.000Z,0,0,49.69,35.211540157399135,BULLISH,"NO","ANALYZING..."
2024-04-26T07:00:00.000Z,0,0,47.05,34.67500157472782,BULLISH,"NO","ANALYZING..."
2024-04-26T07:00:00.000Z,0,0,47.05,34.67500157472782,BULLISH,"NO","ANALYZING..."
2024-04-26T07:00:00.000Z,0,0,47.05,34.67500157472782,BULLISH,"NO","ANALYZING..."
2024-04-26T07:15:00.000Z,0,0,46.36,34.13750146224737,BULLISH,"NO","ANALYZING..."
2024-04-26T07:15:00.000Z,0,0,46.36,34.13750146224737,BULLISH,"NO","ANALYZING..."
2024-04-26T07:15:00.000Z,0,0,46.36,34.13750146224737,BULLISH,"NO","ANALYZING..."
2024-04-26T07:30:00.000Z,0,0,48.61,33.05267992922949,BULLISH,"NO","ANALYZING..."
2024-04-26T07:30:00.000Z,0,0,48.61,33.05267992922949,BULLISH,"NO","ANALYZING..."
2024-04-26T07:30:00.000Z,0,0,48.61,33.05267992922949,BULLISH,"NO","ANALYZING..."
2024-04-26T07:45:00.000Z,0,0,38.27,36.11320279142749,BULLISH,"NO","ANALYZING..."
2024-04-26T07:45:00.000Z,0,0,38.27,36.11320279142749,BULLISH,"NO","ANALYZING..."
2024-04-26T07:45:00.000Z,0,0,38.27,36.11320279142749,BULLISH,"NO","ANALYZING..."
2024-04-26T08:00:00.000Z,0,0,36.91,35.72654544918272,BULLISH,"NO","ANALYZING..."
2024-04-26T08:00:00.000Z,0,0,36.91,35.72654544918272,BULLISH,"NO","ANALYZING..."
2024-04-26T08:15:00.000Z,0,0,35.06,35.01393505995539,BULLISH,"NO","ANALYZING..."
2024-04-26T08:15:00.000Z,0,0,35.06,35.01393505995539,BULLISH,"NO","ANALYZING..."
2024-04-26T08:30:00.000Z,0,0,38.57,34.559368269958675,BULLISH,"NO","ANALYZING..."
2024-04-26T08:30:00.000Z,0,0,38.57,34.559368269958675,BULLISH,"NO","ANALYZING..."
2024-04-26T08:45:00.000Z,0,0,35.88,35.02298482210443,BULLISH,"NO","ANALYZING..."
2024-04-26T08:45:00.000Z,0,0,35.88,35.02298482210443,BULLISH,"NO","ANALYZING..."
2024-04-26T09:00:00.000Z,0,0,40.7,34.37134304909708,BULLISH,"NO","ANALYZING..."
2024-04-26T09:00:00.000Z,0,0,40.7,34.37134304909708,BULLISH,"NO","ANALYZING..."
2024-04-26T09:15:00.000Z,0,0,39.9,33.77696140273295,BULLISH,"NO","ANALYZING..."
2024-04-26T09:15:00.000Z,0,0,39.9,33.77696140273295,BULLISH,"NO","ANALYZING..."
2024-04-26T09:30:00.000Z,0,0,34.49,35.54289273110917,BULLISH,"NO","ANALYZING..."
2024-04-26T09:30:00.000Z,0,0,34.49,35.54289273110917,BULLISH,"NO","ANALYZING..."
2024-04-26T09:45:00.000Z,0,0,44.53,36.81482896460127,BULLISH,"NO","ANALYZING..."
2024-04-26T09:45:00.000Z,0,0,44.53,36.81482896460127,BULLISH,"NO","ANALYZING..."
2024-04-29T03:45:00.000Z,0,0,55.3,39.042341181415466,BULLISH,"NO","ANALYZING..."
2024-04-29T03:45:00.000Z,0,0,55.3,39.042341181415466,BULLISH,"NO","ANALYZING..."
2024-04-29T04:00:00.000Z,0,0,51.22,39.82503109702865,BULLISH,"NO","ANALYZING..."
2024-04-29T04:00:00.000Z,0,0,51.22,39.82503109702865,BULLISH,"NO","ANALYZING..."
2024-04-29T04:00:00.000Z,0,0,51.22,39.82503109702865,BULLISH,"NO","ANALYZING..."
2024-04-29T04:15:00.000Z,0,0,45.89,40.280386018669255,BULLISH,"NO","ANALYZING..."
2024-04-29T04:15:00.000Z,0,0,45.89,40.280386018669255,BULLISH,"NO","ANALYZING..."
2024-04-29T04:15:00.000Z,0,0,45.89,40.280386018669255,BULLISH,"NO","ANALYZING..."
2024-04-29T04:30:00.000Z,0,0,50.24,40.90678701733569,BULLISH,"NO","ANALYZING..."
2024-04-29T04:30:00.000Z,0,0,50.24,40.90678701733569,BULLISH,"NO","ANALYZING..."
2024-04-29T04:30:00.000Z,0,0,50.24,40.90678701733569,BULLISH,"NO","ANALYZING..."
2024-04-29T04:45:00.000Z,0,0,56.96,42.04915937324012,BULLISH,"NO","ANALYZING..."
2024-04-29T04:45:00.000Z,0,0,56.96,42.04915937324012,BULLISH,"NO","ANALYZING..."
2024-04-29T04:45:00.000Z,0,0,56.96,42.04915937324012,BULLISH,"NO","ANALYZING..."
2024-04-29T05:00:00.000Z,0,0,56.87,40.645647989437364,BULLISH,"NO","ANALYZING..."
2024-04-29T05:00:00.000Z,0,0,56.87,40.645647989437364,BULLISH,"NO","ANALYZING..."
2024-04-29T05:00:00.000Z,0,0,56.87,40.645647989437364,BULLISH,"NO","ANALYZING..."
2024-04-29T05:15:00.000Z,0,0,56.93,39.1602445616203,BULLISH,"NO","ANALYZING..."
2024-04-29T05:15:00.000Z,0,0,56.93,39.1602445616203,BULLISH,"NO","ANALYZING..."
2024-04-29T05:15:00.000Z,0,0,56.93,39.1602445616203,BULLISH,"NO","ANALYZING..."
2024-04-29T05:30:00.000Z,0,0,58.16,37.84165566436176,BULLISH,"NO","ANALYZING..."
2024-04-29T05:30:00.000Z,0,0,58.16,37.84165566436176,BULLISH,"NO","ANALYZING..."
2024-04-29T05:45:00.000Z,0,0,58.31,36.22082311690719,BULLISH,"NO","ANALYZING..."
2024-04-29T05:45:00.000Z,0,0,58.31,36.22082311690719,BULLISH,"NO","ANALYZING..."
2024-04-29T06:00:00.000Z,0,0,58.63,35.062192894270964,BULLISH,"NO","ANALYZING..."
2024-04-29T06:00:00.000Z,0,0,58.63,35.062192894270964,BULLISH,"NO","ANALYZING..."
2024-04-29T06:15:00.000Z,0,0,61,33.96846483039447,BULLISH,"NO","ANALYZING..."
2024-04-29T06:15:00.000Z,0,0,61,33.96846483039447,BULLISH,"NO","ANALYZING..."
2024-04-29T06:30:00.000Z,0,0,61.72,33.02428877108058,BULLISH,"NO","ANALYZING..."
2024-04-29T06:30:00.000Z,0,0,61.72,33.02428877108058,BULLISH,"NO","ANALYZING..."
2024-04-29T06:45:00.000Z,0,0,63.6,32.60469671600324,BULLISH,"NO","ANALYZING..."
2024-04-29T06:45:00.000Z,0,0,63.6,32.60469671600324,BULLISH,"NO","ANALYZING..."
2024-04-29T07:00:00.000Z,0,0,63.71,31.379361236288513,BULLISH,"NO","ANALYZING..."
2024-04-29T07:00:00.000Z,0,0,63.71,31.379361236288513,BULLISH,"NO","ANALYZING..."
2024-04-29T07:15:00.000Z,0,0,64.1,30.177264005124997,BULLISH,"NO","ANALYZING..."
2024-04-29T07:15:00.000Z,0,0,64.1,30.177264005124997,BULLISH,"NO","ANALYZING..."
2024-04-29T07:30:00.000Z,0,0,64.63,29.346745147616275,BULLISH,"NO","ANALYZING..."
2024-04-29T07:30:00.000Z,0,0,64.63,29.346745147616275,BULLISH,"NO","ANALYZING..."
2024-04-29T07:45:00.000Z,0,0,68.72,29.91126335135797,BULLISH,"NO","ANALYZING..."
2024-04-29T07:45:00.000Z,0,0,68.72,29.91126335135797,BULLISH,"NO","ANALYZING..."
2024-04-29T08:00:00.000Z,0,0,71.77,30.060458826260973,BULLISH,"NO","ANALYZING..."
2024-04-29T08:00:00.000Z,0,0,71.77,30.060458826260973,BULLISH,"NO","ANALYZING..."
2024-04-29T08:15:00.000Z,0,0,71.97,29.516854624385243,BULLISH,"NO","ANALYZING..."
2024-04-29T08:15:00.000Z,0,0,71.97,29.516854624385243,BULLISH,"NO","ANALYZING..."
2024-04-29T08:30:00.000Z,0,0,68.34,28.747793579786297,BULLISH,"NO","ANALYZING..."
2024-04-29T08:30:00.000Z,0,0,68.34,28.747793579786297,BULLISH,"NO","ANALYZING..."
2024-04-29T08:45:00.000Z,0,0,68.79,28.3050940383732,BULLISH,"NO","ANALYZING..."
2024-04-29T08:45:00.000Z,0,0,68.79,28.3050940383732,BULLISH,"NO","ANALYZING..."
2024-04-29T09:00:00.000Z,0,0,66.64,27.876158749917916,BULLISH,"NO","ANALYZING..."
2024-04-29T09:00:00.000Z,0,0,66.64,27.876158749917916,BULLISH,"NO","ANALYZING..."
2024-04-29T09:15:00.000Z,0,0,70.31,28.82071883920965,BULLISH,"NO","ANALYZING..."
2024-04-29T09:15:00.000Z,0,0,70.31,28.82071883920965,BULLISH,"NO","ANALYZING..."
2024-04-29T09:30:00.000Z,0,0,74.21,28.787096064980286,BULLISH,"NO","ANALYZING..."
2024-04-29T09:30:00.000Z,0,0,74.21,28.787096064980286,BULLISH,"NO","ANALYZING..."
2024-04-29T09:45:00.000Z,0,0,66.72,28.680874917481642,BULLISH,"NO","ANALYZING..."
2024-04-29T09:45:00.000Z,0,0,66.72,28.680874917481642,BULLISH,"NO","ANALYZING..."
2024-04-30T03:45:00.000Z,0,0,73.39,31.14295528051851,BULLISH,"NO","ANALYZING..."
2024-04-30T03:45:00.000Z,0,0,73.39,31.14295528051851,BULLISH,"NO","ANALYZING..."
2024-04-30T04:00:00.000Z,0,0,76.39,31.46845847476724,BULLISH,"NO","ANALYZING..."
2024-04-30T04:00:00.000Z,0,0,76.39,31.46845847476724,BULLISH,"NO","ANALYZING..."
2024-04-30T04:15:00.000Z,0,0,80.08,32.824282869426774,BULLISH,"NO","ANALYZING..."
2024-04-30T04:15:00.000Z,0,0,80.08,32.824282869426774,BULLISH,"NO","ANALYZING..."
2024-04-30T04:30:00.000Z,0,0,74.02,34.36540552161042,BULLISH,"NO","ANALYZING..."
2024-04-30T04:30:00.000Z,0,0,74.02,34.36540552161042,BULLISH,"NO","ANALYZING..."
2024-04-30T04:45:00.000Z,0,0,74.66,33.37501941292396,BULLISH,"NO","ANALYZING..."
2024-04-30T04:45:00.000Z,0,0,74.66,33.37501941292396,BULLISH,"NO","ANALYZING..."
2024-04-30T05:00:00.000Z,0,0,75.62,32.573232312000926,BULLISH,"NO","ANALYZING..."
2024-04-30T05:00:00.000Z,0,0,75.62,32.573232312000926,BULLISH,"NO","ANALYZING..."
2024-04-30T05:15:00.000Z,0,0,75.89,32.582287146857794,BULLISH,"NO","ANALYZING..."
2024-04-30T05:15:00.000Z,0,0,75.89,32.582287146857794,BULLISH,"NO","ANALYZING..."
2024-04-30T05:30:00.000Z,0,0,72.18,33.07640949351081,BULLISH,"NO","ANALYZING..."
2024-04-30T05:30:00.000Z,0,0,72.18,33.07640949351081,BULLISH,"NO","ANALYZING..."
2024-04-30T05:45:00.000Z,0,0,70.48,32.22452310111702,BULLISH,"NO","ANALYZING..."
2024-04-30T05:45:00.000Z,0,0,70.48,32.22452310111702,BULLISH,"NO","ANALYZING..."
2024-04-30T06:00:00.000Z,0,0,71.33,31.112057165322792,BULLISH,"NO","ANALYZING..."
2024-04-30T06:00:00.000Z,0,0,71.33,31.112057165322792,BULLISH,"NO","ANALYZING..."
2024-04-30T06:15:00.000Z,0,0,72.7,30.461195939228308,BULLISH,"NO","ANALYZING..."
2024-04-30T06:15:00.000Z,0,0,72.7,30.461195939228308,BULLISH,"NO","ANALYZING..."
2024-04-30T06:30:00.000Z,0,0,72.8,29.217539086426235,BULLISH,"NO","ANALYZING..."
2024-04-30T06:30:00.000Z,0,0,72.8,29.217539086426235,BULLISH,"NO","ANALYZING..."
2024-04-30T06:45:00.000Z,0,0,73.06,28.12342915168161,BULLISH,"NO","ANALYZING..."
2024-04-30T06:45:00.000Z,0,0,73.06,28.12342915168161,BULLISH,"NO","ANALYZING..."
2024-04-30T07:00:00.000Z,0,0,70.92,28.24318421227573,BULLISH,"NO","ANALYZING..."
2024-04-30T07:00:00.000Z,0,0,70.92,28.24318421227573,BULLISH,"NO","ANALYZING..."
2024-04-30T07:15:00.000Z,0,0,69.01,27.200813911398736,BULLISH,"NO","ANALYZING..."
2024-04-30T07:15:00.000Z,0,0,69.01,27.200813911398736,BULLISH,"NO","ANALYZING..."
2024-04-30T07:30:00.000Z,0,0,59.61,27.9757557748702,BULLISH,"NO","ANALYZING..."
2024-04-30T07:30:00.000Z,0,0,59.61,27.9757557748702,BULLISH,"NO","ANALYZING..."
2024-04-30T07:45:00.000Z,0,0,63.84,27.970344648093864,BULLISH,"NO","ANALYZING..."
2024-04-30T07:45:00.000Z,0,0,63.84,27.970344648093864,BULLISH,"NO","ANALYZING..."
2024-04-30T08:00:00.000Z,0,0,65.21,27.115320030372875,BULLISH,"NO","ANALYZING..."
2024-04-30T08:00:00.000Z,0,0,65.21,27.115320030372875,BULLISH,"NO","ANALYZING..."
2024-04-30T08:15:00.000Z,0,0,64.94,26.63922574248915,BULLISH,"NO","ANALYZING..."
2024-04-30T08:15:00.000Z,0,0,64.94,26.63922574248915,BULLISH,"NO","ANALYZING..."
2024-04-30T08:30:00.000Z,0,0,70.74,27.693566760882884,BULLISH,"NO","ANALYZING..."
2024-04-30T08:30:00.000Z,0,0,70.74,27.693566760882884,BULLISH,"NO","ANALYZING..."
2024-04-30T08:45:00.000Z,0,0,71.68,27.108311992248392,BULLISH,"NO","ANALYZING..."
2024-04-30T08:45:00.000Z,0,0,71.68,27.108311992248392,BULLISH,"NO","ANALYZING..."
2024-04-30T09:00:00.000Z,0,0,60.24,27.729146849945145,BULLISH,"NO","ANALYZING..."
2024-04-30T09:00:00.000Z,0,0,60.24,27.729146849945145,BULLISH,"NO","ANALYZING..."
2024-04-30T09:15:00.000Z,0,0,46.82,29.848493503520338,BULLISH,"NO","ANALYZING..."
2024-04-30T09:30:00.000Z,0,0,32.59,34.38431539612618,BULLISH,"NO","ANALYZING..."
2024-04-30T09:30:00.000Z,0,0,32.59,34.38431539612618,BULLISH,"NO","ANALYZING..."
2024-04-30T09:30:00.000Z,0,0,32.59,34.38431539612618,BULLISH,"NO","ANALYZING..."
