timestamp,open,high,low,close,volume
1727413200000,26267.65,26275.35,26260.3,26266.45,0
1727414100000,26266.75,26272.95,26241.25,26257.45,0
1727415000000,26258,26260.15,26214,26241,0
1727415900000,26241.45,26241.45,26207.9,26233.7,0
1727416800000,26233.05,26235.75,26215.9,26222.25,0
1727417700000,26222.6,26230.6,26206.95,26213.4,0
1727418600000,26214.3,26243.6,26212.3,26236.75,0
1727419500000,26236.45,26249.4,26234.45,26239.4,0
1727420400000,26240.2,26240.2,26213.75,26214,0
1727421300000,26213.3,26222.5,26182.1,26189.2,0
1727422200000,26188.7,26208.1,26179.6,26189.85,0
1727423100000,26189.8,26193.45,26166.95,26179.7,0
1727424000000,26180.5,26201,26173.35,26201,0
1727424900000,26200.55,26230.85,26194.1,26220.7,0
1727425800000,26219.7,26225.4,26174.25,26186.8,0
1727426700000,26185.5,26204.75,26180.55,26191.4,0
1727427600000,26191.1,26211.95,26185.9,26191.85,0
1727428500000,26191.8,26202.15,26177.65,26187.4,0
1727429400000,26185.3,26206.8,26151.4,26195.15,0
1727430300000,26194.1,26197,26157.7,26175,0
1727667900000,26061.3,26134.7,26045.1,26065.2,0
1727668800000,26064.85,26065.15,26012.1,26021.7,0
1727669700000,26022.6,26022.6,25961.55,25980.65,0
1727670600000,25981,26018.75,25964.75,25982.55,0
1727671500000,25983.25,25995.15,25972.95,25990,0
1727672400000,25990,25991.95,25943.15,25970.05,0
1727673300000,25970.1,25976.75,25937.85,25939.85,0
1727674200000,25937.65,25951.7,25921,25928.65,0
1727675100000,25930,25939.3,25902.55,25906.5,0
1727676000000,25906.5,25918.35,25891.4,25892.5,0
1727676900000,25892.8,25901.95,25882.3,25901.4,0
1727677800000,25902.3,25915,25892.4,25895.15,0
1727678700000,25894.8,25909.1,25890.25,25900.8,0
1727679600000,25901.75,25903.55,25885.9,25894.4,0
1727680500000,25894.75,25908.7,25886.4,25891.8,0
1727681400000,25892.25,25896.2,25863.05,25877.1,0
1727682300000,25877.15,25877.85,25840.45,25842.05,0
1727683200000,25841.5,25868.55,25824.4,25859.3,0
1727684100000,25858.85,25870.65,25851,25868.6,0
1727685000000,25868.15,25872.9,25828.25,25829.15,0
1727685900000,25827.55,25836,25797.65,25809.15,0
1727686800000,25809.35,25821.15,25797,25803.35,0
1727687700000,25803.2,25854.9,25796.65,25842.95,0
1727688600000,25842.85,25848.05,25802,25812.25,0
1727689500000,25813,25829.1,25794.1,25822.8,0
1727754300000,25788.45,25907.6,25788.05,25850,0
1727755200000,25851.7,25869.55,25821.9,25861.3,0
1727756100000,25861.3,25873,25825.4,25845.7,0
1727757000000,25846.6,25852.35,25822.35,25824.05,0
1727757900000,25824.6,25831.8,25794.05,25798.3,0
1727758800000,25797.6,25798.75,25743.45,25759.35,0
1727759700000,25759.15,25792.45,25744,25786.9,0
1727760600000,25785.8,25791.5,25739.2,25745.75,0
1727761500000,25745.45,25772.9,25742.9,25760.45,0
1727762400000,25761.1,25791.5,25743,25786,0
1727763300000,25785.95,25825.55,25785.95,25821.75,0
1727764200000,25821.05,25837.85,25811.05,25822.95,0
1727765100000,25822.45,25838.85,25797.7,25800.25,0
1727766000000,25799.9,25802,25762.75,25771.1,0
1727766900000,25771.25,25778.35,25755.1,25773.05,0
1727767800000,25773.65,25794.15,25761,25793.85,0
1727768700000,25792.75,25816.75,25781.15,25813.55,0
1727769600000,25813.05,25822.6,25791.55,25798.4,0
1727770500000,25798.05,25800.75,25781.7,25796.8,0
1727771400000,25796.45,25809.45,25788.2,25795.4,0
1727772300000,25795.05,25803.5,25766.25,25767.65,0
1727773200000,25767.3,25781.35,25754.6,25757.6,0
1727774100000,25757.65,25785.3,25757.55,25780.05,0
1727775000000,25779.8,25819.2,25779.8,25788.05,0
1727775900000,25788.4,25816.35,25785.35,25812.55,0
1727927100000,25452.85,25603.85,25451.6,25588.15,0
