timestamp,open,high,low,close,volume
2015-01-04T18:30:00.000Z,8285.45,8303.00,8191.10,8280.25,0
2015-01-11T18:30:00.000Z,8291.35,8526.90,8236.75,8461.15,0
2015-01-18T18:30:00.000Z,8553.40,8866.15,8531.70,8823.55,0
2015-01-25T18:30:00.000Z,8871.35,8996.60,8775.60,8821.45,0
2015-02-01T18:30:00.000Z,8802.50,8839.90,8646.65,8666.00,0
2015-02-08T18:30:00.000Z,8584.40,8821.70,8472.05,8803.05,0
2015-02-15T18:30:00.000Z,8831.40,8913.45,8793.70,8827.70,0
2015-02-22T18:30:00.000Z,8856.85,8940.80,8669.85,8920.75,0
2015-03-01T18:30:00.000Z,8954.60,9117.30,8849.45,8937.75,0
2015-03-08T18:30:00.000Z,8877.30,8877.30,8632.40,8661.10,0
2015-03-15T18:30:00.000Z,8641.10,8787.95,8553.30,8584.85,0
2015-03-22T18:30:00.000Z,8591.55,8626.65,8269.55,8348.05,0
2015-03-29T18:30:00.000Z,8391.70,8600.60,8381.20,8590.30,0
2015-04-05T18:30:00.000Z,8615.80,8787.10,8573.85,8767.55,0
2015-04-12T18:30:00.000Z,8801.75,8844.75,8596.95,8602.05,0
2015-04-19T18:30:00.000Z,8615.40,8619.95,8273.80,8320.15,0
2015-04-26T18:30:00.000Z,8330.55,8331.40,8145.00,8204.95,0
2015-05-03T18:30:00.000Z,8230.05,8355.55,7997.35,8190.30,0
2015-05-10T18:30:00.000Z,8243.20,8332.70,8090.80,8254.75,0
2015-05-17T18:30:00.000Z,8284.95,8489.00,8271.95,8448.35,0
2015-05-24T18:30:00.000Z,8438.15,8443.45,8270.30,8432.95,0
2015-05-31T18:30:00.000Z,8417.25,8467.05,8057.30,8113.90,0
2015-06-07T18:30:00.000Z,8124.35,8161.65,7940.95,7991.45,0
2015-06-14T18:30:00.000Z,7986.60,8250.25,7945.55,8232.95,0
2015-06-21T18:30:00.000Z,8259.30,8423.05,8259.30,8382.20,0
2015-06-28T18:30:00.000Z,8247.05,8497.75,8196.10,8486.35,0
2015-07-05T18:30:00.000Z,8386.15,8561.10,8315.65,8357.05,0
2015-07-12T18:30:00.000Z,8397.25,8642.65,8355.40,8613.85,0
2015-07-19T18:30:00.000Z,8623.90,8654.60,8499.55,8527.10,0
2015-07-26T18:30:00.000Z,8492.10,8548.85,8321.95,8530.95,0
2015-08-02T18:30:00.000Z,8510.65,8606.05,8448.65,8570.45,0
2015-08-09T18:30:00.000Z,8577.00,8621.40,8338.00,8518.90,0
2015-08-16T18:30:00.000Z,8530.50,8530.50,8225.25,8284.65,0
2015-08-23T18:30:00.000Z,8055.95,8091.70,7668.00,7995.75,0
2015-08-30T18:30:00.000Z,8006.70,8043.40,7627.55,7655.95,0
2015-09-06T18:30:00.000Z,7690.65,7864.75,7540.15,7783.65,0
2015-09-13T18:30:00.000Z,7811.10,8054.70,7762.05,7967.40,0
2015-09-20T18:30:00.000Z,7910.95,8021.40,7723.35,7868.50,0
2015-09-27T18:30:00.000Z,7892.80,8008.00,7691.30,7947.10,0
2015-10-04T18:30:00.000Z,8009.55,8231.80,8008.45,8178.00,0
2015-10-11T18:30:00.000Z,8231.50,8246.40,8088.85,8241.50,0
2015-10-18T18:30:00.000Z,8262.55,8327.05,8217.25,8296.85,0
2015-10-25T18:30:00.000Z,8333.65,8335.35,8044.60,8056.35,0
2015-11-01T18:30:00.000Z,8055.65,8115.70,7926.40,7962.15,0
2015-11-08T18:30:00.000Z,7788.25,7937.65,7731.70,7761.10,0
2015-11-15T18:30:00.000Z,7732.95,7906.75,7714.60,7851.80,0
2015-11-22T18:30:00.000Z,7871.15,7958.55,7813.55,7945.65,0
2015-11-29T18:30:00.000Z,7940.00,7976.65,7775.90,7787.70,0
2015-12-06T18:30:00.000Z,7818.20,7825.35,7575.90,7610.10,0
2015-12-13T18:30:00.000Z,7558.20,7852.50,7553.40,7763.05,0
2015-12-20T18:30:00.000Z,7745.65,7888.75,7739.15,7863.00,0
2015-12-27T18:30:00.000Z,7865.10,7972.50,7864.45,7957.45,0
2016-01-03T18:30:00.000Z,7924.55,7937.45,7557.25,7607.15,0
2016-01-10T18:30:00.000Z,7527.45,7604.75,7426.10,7433.95,0
2016-01-17T18:30:00.000Z,7425.30,7463.35,7241.60,7422.90,0
2016-01-24T18:30:00.000Z,7468.75,7575.30,7409.30,7559.40,0
2016-01-31T18:30:00.000Z,7589.50,7600.30,7350.80,7500.10,0
2016-02-07T18:30:00.000Z,7489.70,7512.30,6869.60,6970.55,0
2016-02-14T18:30:00.000Z,7057.35,7226.75,6961.15,7202.00,0
2016-02-21T18:30:00.000Z,7213.60,7252.20,6961.45,7035.95,0
2016-02-28T18:30:00.000Z,7050.45,7504.70,6826.35,7501.85,0
2016-03-06T18:30:00.000Z,7486.40,7547.05,7424.65,7514.35,0
2016-03-13T18:30:00.000Z,7542.60,7613.35,7405.25,7600.60,0
2016-03-20T18:30:00.000Z,7619.20,7727.50,7619.20,7705.20,0
2016-03-27T18:30:00.000Z,7741.00,7777.15,7583.05,7712.75,0
2016-04-03T18:30:00.000Z,7729.95,7764.30,7526.95,7558.30,0
2016-04-10T18:30:00.000Z,7576.30,7864.65,7517.10,7848.10,0
2016-04-17T18:30:00.000Z,7908.10,7978.40,7843.20,7902.55,0
2016-04-24T18:30:00.000Z,7894.80,7991.85,7789.10,7845.50,0
2016-05-01T18:30:00.000Z,7822.70,7889.95,7678.75,7734.25,0
2016-05-08T18:30:00.000Z,7755.25,7915.90,7755.25,7813.60,0
2016-05-15T18:30:00.000Z,7831.20,7940.05,7735.80,7760.00,0
2016-05-22T18:30:00.000Z,7813.95,8164.05,7715.85,8149.35,0
2016-05-29T18:30:00.000Z,8166.50,8261.90,8134.35,8212.85,0
2016-06-05T18:30:00.000Z,8228.75,8294.80,8162.95,8172.65,0
2016-06-12T18:30:00.000Z,8102.25,8213.05,8064.00,8156.05,0
2016-06-19T18:30:00.000Z,8115.75,8285.30,7927.35,8076.75,0
2016-06-26T18:30:00.000Z,8039.35,8356.65,8039.35,8327.60,0
2016-07-03T18:30:00.000Z,8377.35,8398.30,8287.65,8325.55,0
2016-07-10T18:30:00.000Z,8413.35,8594.75,8408.90,8538.30,0
2016-07-17T18:30:00.000Z,8564.05,8587.10,8476.95,8546.45,0
2016-07-24T18:30:00.000Z,8519.95,8673.65,8519.55,8642.30,0
2016-07-31T18:30:00.000Z,8654.50,8711.15,8518.35,8679.30,0
2016-08-07T18:30:00.000Z,8710.10,8727.80,8540.20,8656.00,0
2016-08-14T18:30:00.000Z,8670.25,8694.30,8600.70,8667.15,0
2016-08-21T18:30:00.000Z,8667.00,8684.65,8548.00,8573.55,0
2016-08-28T18:30:00.000Z,8583.75,8824.05,8544.00,8804.70,0
2016-09-04T18:30:00.000Z,8852.70,8968.70,8852.70,8864.60,0
2016-09-11T18:30:00.000Z,8732.95,8847.40,8688.95,8780.80,0
2016-09-18T18:30:00.000Z,8791.55,8892.20,8757.75,8825.15,0
2016-09-25T18:30:00.000Z,8807.90,8808.00,8555.35,8620.95,0
2016-10-02T18:30:00.000Z,8666.15,8806.35,8635.15,8695.80,0
2016-10-09T18:30:00.000Z,8735.35,8745.35,8541.70,8586.45,0
2016-10-16T18:30:00.000Z,8612.15,8726.90,8506.35,8691.15,0
2016-10-23T18:30:00.000Z,8709.85,8736.35,8550.40,8617.60,0
2016-10-30T18:30:00.000Z,8653.15,8669.55,8400.50,8435.65,0
2016-11-06T18:30:00.000Z,8535.75,8598.10,8003.00,8311.40,0
2016-11-13T18:30:00.000Z,8284.85,8286.95,8048.40,8067.75,0
2016-11-20T18:30:00.000Z,8102.10,8121.45,7916.45,8110.15,0
2016-11-27T18:30:00.000Z,8080.65,8250.70,8066.70,8088.00,0
2016-12-04T18:30:00.000Z,8088.75,8274.80,8056.90,8255.35,0
2016-12-11T18:30:00.000Z,8225.35,8229.35,8122.30,8139.55,0
2016-12-18T18:30:00.000Z,8126.00,8132.50,7942.15,7989.85,0
2016-12-25T18:30:00.000Z,7965.10,8197.00,7893.90,8174.25,0
2017-01-01T18:30:00.000Z,8210.10,8306.50,8134.30,8248.20,0
2017-01-08T18:30:00.000Z,8259.10,8457.65,8228.00,8397.80,0
2017-01-15T18:30:00.000Z,8390.95,8460.20,8341.00,8343.85,0
2017-01-22T18:30:00.000Z,8329.60,8672.55,8328.05,8641.95,0
2017-01-29T18:30:00.000Z,8635.45,8756.90,8537.80,8738.55,0
2017-02-05T18:30:00.000Z,8785.45,8821.65,8715.15,8794.05,0
2017-02-12T18:30:00.000Z,8818.85,8885.90,8713.05,8816.95,0
2017-02-19T18:30:00.000Z,8818.55,8981.90,8809.85,8941.20,0
2017-02-26T18:30:00.000Z,8943.70,8992.35,8860.30,8902.20,0
2017-03-05T18:30:00.000Z,8915.10,8977.75,8892.25,8936.85,0
