timestamp,open,high,low,close,volume
2015-01-04T18:30:00.000Z,8285.45,8996.6,8191.1,8821.45,0
2015-02-01T18:30:00.000Z,8802.5,8940.8,8472.05,8920.75,0
2015-03-01T18:30:00.000Z,8954.6,9117.3,8269.55,8590.3,0
2015-04-05T18:30:00.000Z,8615.8,8844.75,8145,8204.95,0
2015-05-03T18:30:00.000Z,8230.05,8489,7997.35,8432.95,0
2015-05-31T18:30:00.000Z,8417.25,8497.75,7940.95,8486.35,0
2015-07-05T18:30:00.000Z,8386.15,8654.6,8315.65,8530.95,0
2015-08-02T18:30:00.000Z,8510.65,8621.4,7627.55,7655.95,0
2015-09-06T18:30:00.000Z,7690.65,8054.7,7540.15,7947.1,0
2015-10-04T18:30:00.000Z,8009.55,8335.35,8008.45,8056.35,0
2015-11-01T18:30:00.000Z,8055.65,8115.7,7714.6,7787.7,0
2015-12-06T18:30:00.000Z,7818.2,7972.5,7553.4,7957.45,0
2016-01-03T18:30:00.000Z,7924.55,7937.45,7241.6,7559.4,0
2016-01-31T18:30:00.000Z,7589.5,7600.3,6826.35,7501.85,0
2016-03-06T18:30:00.000Z,7486.4,7777.15,7405.25,7712.75,0
2016-04-03T18:30:00.000Z,7729.95,7991.85,7517.1,7845.5,0
2016-05-01T18:30:00.000Z,7822.7,8261.9,7678.75,8212.85,0
2016-06-05T18:30:00.000Z,8228.75,8356.65,7927.35,8327.6,0
2016-07-03T18:30:00.000Z,8377.35,8673.65,8287.65,8642.3,0
2016-07-31T18:30:00.000Z,8654.5,8824.05,8518.35,8804.7,0
2016-09-04T18:30:00.000Z,8852.7,8968.7,8555.35,8620.95,0
2016-10-02T18:30:00.000Z,8666.15,8806.35,8400.5,8435.65,0
2016-11-06T18:30:00.000Z,8535.75,8598.1,7916.45,8088,0
2016-12-04T18:30:00.000Z,8088.75,8274.8,7893.9,8174.25,0
2017-01-01T18:30:00.000Z,8210.1,8756.9,8134.3,8738.55,0
2017-02-05T18:30:00.000Z,8785.45,8992.35,8713.05,8902.2,0
