timestamp,open,high,low,close,volume
2015-01-08T18:30:00.000Z,8285.45,8303.00,8191.10,8280.25,0
2015-01-11T18:30:00.000Z,8291.35,8332.25,8245.60,8326.55,0
2015-01-12T18:30:00.000Z,8346.15,8356.65,8268.15,8303.80,0
2015-01-13T18:30:00.000Z,8307.25,8326.30,8236.75,8287.75,0
2015-01-14T18:30:00.000Z,8425.20,8526.90,8380.75,8461.15,0
2015-01-18T18:30:00.000Z,8553.40,8570.80,8531.70,8550.30,0
2015-01-19T18:30:00.000Z,8575.10,8707.75,8574.65,8691.25,0
2015-01-20T18:30:00.000Z,8719.65,8741.50,8689.70,8728.05,0
2015-01-21T18:30:00.000Z,8745.85,8774.00,8727.15,8762.20,0
2015-01-22T18:30:00.000Z,8827.95,8866.15,8795.60,8823.55,0
2015-01-26T18:30:00.000Z,8871.35,8924.95,8825.55,8904.20,0
2015-01-27T18:30:00.000Z,8902.75,8985.05,8874.20,8906.80,0
2015-01-28T18:30:00.000Z,8901.50,8966.20,8861.65,8950.20,0
2015-01-29T18:30:00.000Z,8996.60,8996.60,8775.60,8821.45,0
2015-02-01T18:30:00.000Z,8802.50,8839.90,8751.45,8798.15,0
2015-02-02T18:30:00.000Z,8823.15,8836.45,8726.65,8746.65,0
2015-02-03T18:30:00.000Z,8789.15,8791.45,8704.70,8713.95,0
2015-02-04T18:30:00.000Z,8733.10,8838.30,8683.95,8699.40,0
2015-02-05T18:30:00.000Z,8696.85,8725.80,8646.65,8666.00,0
2015-02-08T18:30:00.000Z,8584.40,8603.90,8516.35,8518.30,0
2015-02-09T18:30:00.000Z,8478.10,8646.15,8472.05,8578.85,0
2015-02-10T18:30:00.000Z,8603.30,8651.90,8594.05,8635.50,0
2015-02-11T18:30:00.000Z,8676.95,8732.15,8599.40,8728.40,0
2015-02-12T18:30:00.000Z,8741.50,8821.70,8730.00,8803.05,0
2015-02-15T18:30:00.000Z,8831.40,8869.95,8793.70,8808.70,0
2015-02-17T18:30:00.000Z,8811.55,8893.90,8810.05,8865.25,0
2015-02-18T18:30:00.000Z,8883.05,8913.45,8794.55,8898.35,0
2015-02-19T18:30:00.000Z,8895.50,8895.50,8816.50,8827.70,0
