timestamp,open,high,low,close,volume
1704080700000,21727.75,21737.35,21684.75,21700.8,0
1704081600000,21700.15,21711.9,21684.05,21706.05,0
1704082500000,21705.4,21737.65,21703.3,21726.3,0
1704083400000,21726.6,21732.25,21703.2,21709.65,0
1704084300000,21709.6,21719.6,21695.3,21712.5,0
1704085200000,21711.4,21730.95,21708.35,21726.75,0
1704086100000,21728.45,21741.95,21723.5,21736.15,0
1704087000000,21736.75,21742.65,21726.45,21741.25,0
1704087900000,21740.95,21747.15,21731.6,21745.85,0
1704088800000,21747.05,21748.8,21728.8,21730.25,0
1704089700000,21731.1,21740.8,21727.3,21732.7,0
1704090600000,21733.05,21743.85,21719.5,21742.5,0
1704091500000,21741.15,21746,21716.1,21717.15,0
1704092400000,21718.8,21735.65,21711.3,21735.2,0
1704093300000,21735.55,21751.3,21732.55,21741.35,0
1704094200000,21741.75,21745.95,21733.3,21737.95,0
1704095100000,21737.75,21753.6,21736.75,21753.6,0
1704096000000,21753.75,21756.4,21741.2,21742.7,0
1704096900000,21744.15,21770.3,21742.55,21764.85,0
1704097800000,21763.9,21793.9,21763.9,21792.65,0
1704098700000,21792.2,21801.2,21785.75,21794.25,0
1704099600000,21794,21818.95,21787.5,21817.3,0
1704100500000,21816.3,21834.35,21811,21822.85,0
1704101400000,21823.05,21831.35,21719.9,21726.35,0
1704102300000,21725.95,21736.25,21680.85,21689.45,0
1704167100000,21751.35,21755.6,21699,21731.9,0
1704168000000,21730.7,21743.8,21712.25,21736.9,0
1704168900000,21738.4,21739.45,21629.25,21636.8,0
1704169800000,21636.05,21676.55,21626.5,21661.75,0
1704170700000,21660.9,21668.75,21607.85,21608.65,0
1704171600000,21609.45,21631.95,21555.65,21590.1,0
1704172500000,21590.95,21621,21582,21615.95,0
1704173400000,21616.3,21620.5,21584.85,21588.4,0
1704174300000,21587.55,21606.5,21571.95,21599.35,0
1704175200000,21600,21613.45,21581.05,21597.7,0
1704176100000,21598.25,21606.15,21586.5,21602.6,0
1704177000000,21602,21620.45,21600.25,21612.4,0
1704177900000,21613.7,21642.6,21613.5,21627.35,0
1704178800000,21627.4,21649.05,21626.8,21640.6,0
1704179700000,21641.05,21644,21621.3,21627.75,0
1704180600000,21627.35,21629.3,21601.7,21613.9,0
1704181500000,21613.95,21626.35,21611.15,21621.8,0
1704182400000,21622.35,21642.4,21621.4,21632.7,0
1704183300000,21631.8,21639.1,21625.25,21628.5,0
1704184200000,21627.8,21668.15,21624.55,21662.35,0
1704185100000,21662.6,21663.35,21633,21651.75,0
1704186000000,21651.3,21687.55,21651.3,21670.3,0
1704186900000,21670.1,21685.45,21658.45,21661.3,0
1704187800000,21657.2,21692.7,21642.8,21661.05,0
1704188700000,21661.55,21673.6,21657,21661.5,0
1704253500000,21661.1,21677,21594.45,21624.35,0
1704254400000,21624.65,21630.1,21559.5,21561.05,0
1704255300000,21559.65,21595,21556.7,21588.2,0
1704256200000,21589.2,21596.8,21564.85,21586.4,0
1704257100000,21585.8,21589,21538.75,21561.55,0
1704258000000,21561.05,21589.45,21556,21562.7,0
1704258900000,21561.45,21574,21549.45,21563.25,0
1704259800000,21563.7,21574.75,21556.55,21568.25,0
1704260700000,21567.95,21580.3,21560.15,21562.8,0
1704261600000,21562.75,21575.25,21548.15,21574.15,0
1704262500000,21574.75,21591.45,21570.35,21574.5,0
1704263400000,21575.25,21583,21557,21569.15,0
1704264300000,21570.3,21576.5,21520.75,21533.25,0
1704265200000,21533.8,21550.6,21519.7,21547.7,0
